vessel_id,ts,lat,lon,speed_knots,course_deg,status
V013,2026-09-09T21:20:00+00:00,20.43858,86.19054,12.1,104.4,underway
V013,2026-09-09T21:40:00+00:00,20.43008,86.25995,11.8,97.4,underway
V013,2026-09-09T22:00:00+00:00,20.4269,86.30433,11.0,259.9,underway
V013,2026-09-09T22:20:00+00:00,20.42496,86.22883,12.8,268.4,underway
V013,2026-09-09T22:40:00+00:00,20.39966,86.15255,13.7,250.6,underway
V013,2026-09-09T23:00:00+00:00,20.36562,86.09584,11.4,237.5,underway
V013,2026-09-09T23:20:00+00:00,20.35096,86.05074,13.5,64.9,underway
V013,2026-09-09T23:40:00+00:00,20.36011,86.13046,13.6,83.1,underway
V013,2026-09-10T00:00:00+00:00,20.36711,86.21134,13.7,84.8,underway
V013,2026-09-10T00:20:00+00:00,20.3586,86.29042,13.5,96.5,underway
V013,2026-09-10T00:40:00+00:00,20.35379,86.29507,13.9,293.7,underway
V013,2026-09-10T01:00:00+00:00,20.3793,86.22988,11.9,292.5,underway
V013,2026-09-10T01:20:00+00:00,20.41958,86.16284,13.4,302.5,underway
V013,2026-09-10T01:40:00+00:00,20.46235,86.1119,11.5,311.7,underway
V013,2026-09-10T02:00:00+00:00,20.47999,86.06432,10.6,126.5,underway
V013,2026-09-10T02:20:00+00:00,20.41979,86.11427,13.7,141.9,underway
V013,2026-09-10T02:40:00+00:00,20.38467,86.17167,11.6,123.0,underway
V013,2026-09-10T03:00:00+00:00,20.34358,86.22829,12.1,127.6,underway
V013,2026-09-10T03:20:00+00:00,20.33225,86.28225,13.5,304.9,underway
V013,2026-09-10T03:40:00+00:00,20.37333,86.23131,11.3,310.5,underway
V013,2026-09-10T04:00:00+00:00,20.41458,86.17844,11.6,309.6,underway
V013,2026-09-10T04:20:00+00:00,20.46851,86.12155,13.6,315.1,underway
V013,2026-09-10T04:40:00+00:00,20.50305,86.08769,11.4,141.0,underway
V013,2026-09-10T05:00:00+00:00,20.45024,86.14415,13.4,134.8,underway
V013,2026-09-10T05:20:00+00:00,20.39813,86.18381,11.5,144.3,underway
V013,2026-09-10T05:40:00+00:00,20.33229,86.20798,12.5,160.9,underway
V013,2026-09-10T06:00:00+00:00,20.28106,86.20101,13.7,347.6,underway
V013,2026-09-10T06:20:00+00:00,20.33863,86.16628,11.9,330.3,underway
V013,2026-09-10T06:40:00+00:00,20.38937,86.10402,13.9,310.8,underway
V013,2026-09-10T07:00:00+00:00,20.41975,86.04804,10.9,299.9,underway
V013,2026-09-10T07:20:00+00:00,20.44145,86.04381,13.8,106.9,underway
V013,2026-09-10T07:40:00+00:00,20.41166,86.11741,13.5,113.2,underway
V013,2026-09-10T08:00:00+00:00,20.3778,86.18109,12.4,119.4,underway
V013,2026-09-10T08:20:00+00:00,20.34555,86.24573,12.4,117.9,underway
V013,2026-09-10T08:40:00+00:00,20.3451,86.2906,10.6,298.1,underway
V013,2026-09-10T09:00:00+00:00,20.39001,86.24781,10.8,318.0,underway
V013,2026-09-10T09:20:00+00:00,20.43329,86.19252,12.1,309.7,underway
V013,2026-09-10T09:40:00+00:00,20.4778,86.1522,10.5,319.5,underway
V013,2026-09-10T10:00:00+00:00,20.52264,86.12337,12.5,158.7,underway
V013,2026-09-10T10:20:00+00:00,20.47257,86.16641,11.5,141.0,underway
V013,2026-09-10T10:40:00+00:00,20.4048,86.19448,13.0,158.6,underway
V013,2026-09-10T11:00:00+00:00,20.34708,86.23739,12.6,145.0,underway
V013,2026-09-10T11:20:00+00:00,20.3218,86.27362,11.7,310.9,underway
V013,2026-09-10T11:40:00+00:00,20.36566,86.20472,14.0,304.0,underway
V013,2026-09-10T12:00:00+00:00,20.40998,86.1367,14.0,304.6,underway
V013,2026-09-10T12:20:00+00:00,20.45114,86.07269,13.1,304.3,underway
V013,2026-09-10T12:40:00+00:00,20.451,86.04733,13.6,111.4,underway
V013,2026-09-10T13:00:00+00:00,20.423,86.10917,11.6,115.6,underway
V013,2026-09-10T13:20:00+00:00,20.37503,86.17217,13.7,128.9,underway
V013,2026-09-10T13:40:00+00:00,20.35066,86.2264,10.2,115.5,underway
V013,2026-09-10T14:00:00+00:00,20.32514,86.27659,13.6,308.9,underway
V013,2026-09-10T14:20:00+00:00,20.3526,86.20951,12.4,293.5,underway
V013,2026-09-10T14:40:00+00:00,20.35821,86.14884,10.3,275.6,underway
V013,2026-09-10T15:00:00+00:00,20.36591,86.06827,13.7,275.8,underway
V013,2026-09-10T15:20:00+00:00,20.39386,86.03853,12.9,85.1,underway
V013,2026-09-10T15:40:00+00:00,20.39004,86.10315,10.9,93.6,underway
V013,2026-09-10T16:00:00+00:00,20.38788,86.16641,10.7,92.1,underway
V013,2026-09-10T16:20:00+00:00,20.39763,86.22884,10.7,80.6,underway
V013,2026-09-10T16:40:00+00:00,20.40933,86.28792,10.2,78.1,underway
V013,2026-09-10T17:00:00+00:00,20.43079,86.30353,12.8,258.1,underway
V013,2026-09-10T17:20:00+00:00,20.42253,86.23894,11.0,262.3,underway
V013,2026-09-10T17:40:00+00:00,20.39957,86.1685,12.6,250.9,underway
V013,2026-09-10T18:00:00+00:00,20.35541,86.10615,13.2,233.1,underway
V013,2026-09-10T18:20:00+00:00,20.33819,86.05806,13.7,58.3,underway
V013,2026-09-10T18:40:00+00:00,20.39043,86.11326,13.2,44.9,underway
V013,2026-09-10T19:00:00+00:00,20.43277,86.16048,11.0,46.5,underway
V013,2026-09-10T19:20:00+00:00,20.46411,86.21652,11.0,59.3,underway
V013,2026-09-10T19:40:00+00:00,20.50049,86.25999,13.6,220.9,underway
V013,2026-09-10T20:00:00+00:00,20.46417,86.19362,13.0,239.9,underway
V013,2026-09-10T20:20:00+00:00,20.41649,86.14433,11.9,224.3,underway
V013,2026-09-10T20:40:00+00:00,20.37565,86.09616,10.9,228.1,underway
V013,2026-09-10T21:00:00+00:00,20.35118,86.05063,11.8,65.0,underway
V013,2026-09-10T21:20:00+00:00,20.37913,86.11538,12.0,65.4,underway
V013,2026-09-10T21:40:00+00:00,20.4322,86.17259,13.6,45.5,underway
V013,2026-09-10T22:00:00+00:00,20.4701,86.24281,13.7,60.2,underway
V013,2026-09-10T22:20:00+00:00,20.48168,86.27877,11.7,232.6,underway
V013,2026-09-10T22:40:00+00:00,20.43944,86.23344,10.8,225.4,underway
V013,2026-09-10T23:00:00+00:00,20.38274,86.19287,12.3,214.0,underway
V013,2026-09-10T23:20:00+00:00,20.32027,86.1541,13.0,210.4,underway
V013,2026-09-10T23:40:00+00:00,20.29236,86.11038,11.0,27.4,underway
V013,2026-09-11T00:00:00+00:00,20.33994,86.15613,11.5,42.2,underway
V013,2026-09-11T00:20:00+00:00,20.3886,86.19888,11.3,39.7,underway
V013,2026-09-11T00:40:00+00:00,20.43539,86.24856,11.9,45.1,underway
V013,2026-09-11T01:00:00+00:00,20.48617,86.27496,12.4,230.0,underway
V013,2026-09-11T01:20:00+00:00,20.43461,86.23678,11.3,214.9,underway
V013,2026-09-11T01:40:00+00:00,20.37073,86.19505,13.4,211.6,underway
V013,2026-09-11T02:00:00+00:00,20.3194,86.14538,12.4,222.4,underway
V013,2026-09-11T02:20:00+00:00,20.29163,86.11189,11.2,26.7,underway
V013,2026-09-11T02:40:00+00:00,20.35092,86.14455,12.0,27.5,underway
V013,2026-09-11T03:00:00+00:00,20.41058,86.17791,12.1,27.8,underway
V013,2026-09-11T03:20:00+00:00,20.47187,86.19794,11.5,17.1,underway
V013,2026-09-11T03:40:00+00:00,20.52608,86.21047,10.4,196.6,underway
V013,2026-09-11T04:00:00+00:00,20.45341,86.20969,13.0,180.6,underway
V013,2026-09-11T04:20:00+00:00,20.38178,86.21767,12.9,174.0,underway
V013,2026-09-11T04:40:00+00:00,20.3117,86.20775,12.7,187.6,underway
V013,2026-09-11T05:00:00+00:00,20.27954,86.19234,13.4,351.4,underway
V013,2026-09-11T05:20:00+00:00,20.33636,86.18526,10.2,353.3,underway
V013,2026-09-11T05:40:00+00:00,20.40307,86.19104,12.0,4.7,underway
V013,2026-09-11T06:00:00+00:00,20.47498,86.19774,12.9,5.0,underway
V013,2026-09-11T06:20:00+00:00,20.52675,86.20801,13.9,195.5,underway
V013,2026-09-11T06:40:00+00:00,20.47067,86.18607,10.7,200.3,underway
V013,2026-09-11T07:00:00+00:00,20.40529,86.15175,13.1,206.4,underway
V013,2026-09-11T07:20:00+00:00,20.33414,86.14314,12.8,186.5,underway
V013,2026-09-11T07:40:00+00:00,20.28335,86.134,12.8,16.5,underway
V013,2026-09-11T08:00:00+00:00,20.34542,86.14859,11.4,12.5,underway
V013,2026-09-11T08:20:00+00:00,20.40443,86.16576,11.0,15.4,underway
V013,2026-09-11T08:40:00+00:00,20.4575,86.19492,10.7,27.4,underway
V013,2026-09-11T09:00:00+00:00,20.51834,86.23142,12.7,206.2,underway
V013,2026-09-11T09:20:00+00:00,20.4618,86.21241,10.6,197.6,underway
V013,2026-09-11T09:40:00+00:00,20.39692,86.1664,14.0,213.8,underway
V013,2026-09-11T10:00:00+00:00,20.33872,86.11745,13.3,218.4,underway
V013,2026-09-11T10:20:00+00:00,20.30389,86.09107,11.2,37.2,underway
V013,2026-09-11T10:40:00+00:00,20.34855,86.12814,10.2,38.1,underway
V013,2026-09-11T11:00:00+00:00,20.40518,86.17856,13.2,40.0,underway
V013,2026-09-11T11:20:00+00:00,20.46992,86.22318,13.8,33.0,underway
V013,2026-09-11T11:40:00+00:00,20.51619,86.23585,11.1,208.3,underway
V013,2026-09-11T12:00:00+00:00,20.4582,86.1964,12.3,212.7,underway
V013,2026-09-11T12:20:00+00:00,20.41955,86.1525,10.1,227.0,underway
V013,2026-09-11T12:40:00+00:00,20.38977,86.10002,10.4,239.0,underway
V013,2026-09-11T13:00:00+00:00,20.37087,86.04292,12.6,74.5,underway
V013,2026-09-11T13:20:00+00:00,20.4146,86.10904,13.6,55.0,underway
V013,2026-09-11T13:40:00+00:00,20.46096,86.1608,12.1,46.5,underway
V013,2026-09-11T14:00:00+00:00,20.48926,86.22247,11.6,64.1,underway
V013,2026-09-11T14:20:00+00:00,20.50696,86.25137,10.9,216.1,underway
V013,2026-09-11T14:40:00+00:00,20.4654,86.20636,10.6,225.6,underway
V013,2026-09-11T15:00:00+00:00,20.41722,86.16639,11.0,218.1,underway
V013,2026-09-11T15:20:00+00:00,20.3692,86.13005,10.6,215.5,underway
V013,2026-09-11T15:40:00+00:00,20.32652,86.06669,13.7,51.9,underway
V014,2026-09-09T04:00:00+00:00,20.59956,86.89987,10.9,1.4,underway
V014,2026-09-09T04:20:00+00:00,20.65602,86.91579,10.5,14.9,underway
V014,2026-09-09T04:40:00+00:00,20.66318,86.92301,13.2,190.6,underway
V014,2026-09-09T05:00:00+00:00,20.5922,86.91311,12.8,187.5,underway
V014,2026-09-09T05:20:00+00:00,20.533,86.89529,11.0,195.8,underway
V014,2026-09-09T05:40:00+00:00,20.46873,86.89422,11.5,180.9,underway
V014,2026-09-09T06:00:00+00:00,20.41273,86.91151,10.9,354.4,underway
V014,2026-09-09T06:20:00+00:00,20.47194,86.88344,11.6,335.9,underway
V014,2026-09-09T06:40:00+00:00,20.53077,86.86518,11.0,343.7,underway
V014,2026-09-09T07:00:00+00:00,20.58783,86.84578,10.7,342.2,underway
V014,2026-09-09T07:20:00+00:00,20.63878,86.816,11.7,142.2,underway
V014,2026-09-09T07:40:00+00:00,20.58061,86.83863,11.1,159.9,underway
V014,2026-09-09T08:00:00+00:00,20.51805,86.88564,13.7,144.7,underway
V014,2026-09-09T08:20:00+00:00,20.46874,86.93323,11.9,137.7,underway
V014,2026-09-09T08:40:00+00:00,20.43404,86.97384,12.2,325.8,underway
V014,2026-09-09T09:00:00+00:00,20.47747,86.91216,13.0,306.8,underway
V014,2026-09-09T09:20:00+00:00,20.52621,86.87286,11.0,322.8,underway
V014,2026-09-09T09:40:00+00:00,20.59622,86.84357,13.5,338.5,underway
V014,2026-09-09T10:00:00+00:00,20.64878,86.83189,12.9,150.4,underway
V014,2026-09-09T10:20:00+00:00,20.58808,86.87183,12.8,148.2,underway
V014,2026-09-09T10:40:00+00:00,20.51582,86.89323,13.4,164.4,underway
V014,2026-09-09T11:00:00+00:00,20.44074,86.91265,13.8,166.3,underway
V014,2026-09-09T11:20:00+00:00,20.41836,86.93994,12.1,341.9,underway
V014,2026-09-09T11:40:00+00:00,20.47549,86.89404,12.8,322.9,underway
V014,2026-09-09T12:00:00+00:00,20.53476,86.85666,12.4,329.3,underway
V014,2026-09-09T12:20:00+00:00,20.57632,86.81283,10.5,315.2,underway
V014,2026-09-09T12:40:00+00:00,20.61803,86.7936,12.4,128.8,underway
V014,2026-09-09T13:00:00+00:00,20.5725,86.854,13.1,128.6,underway
V014,2026-09-09T13:20:00+00:00,20.54218,86.92323,12.9,114.9,underway
V014,2026-09-09T13:40:00+00:00,20.50925,86.99839,14.0,114.9,underway
V014,2026-09-09T14:00:00+00:00,20.48669,87.02073,14.1,294.3,underway
V014,2026-09-09T14:20:00+00:00,20.52713,86.96592,11.8,308.0,underway
V014,2026-09-09T14:40:00+00:00,20.57175,86.92064,11.1,316.3,underway
V014,2026-09-09T15:00:00+00:00,20.61967,86.86317,13.0,311.5,underway
V014,2026-09-09T15:20:00+00:00,20.64035,86.81819,12.2,143.4,underway
V014,2026-09-09T15:40:00+00:00,20.57408,86.86458,14.2,146.6,underway
V014,2026-09-09T16:00:00+00:00,20.52117,86.92468,13.9,133.0,underway
V014,2026-09-09T16:20:00+00:00,20.48051,86.99741,14.3,120.7,underway
V014,2026-09-09T16:40:00+00:00,20.48155,87.01813,13.0,296.8,underway
V014,2026-09-09T17:00:00+00:00,20.5116,86.96597,10.3,301.4,underway
V014,2026-09-09T17:20:00+00:00,20.54843,86.90939,11.6,304.6,underway
V014,2026-09-09T17:40:00+00:00,20.59376,86.85276,12.5,310.3,underway
V014,2026-09-09T18:00:00+00:00,20.63877,86.81598,11.7,142.2,underway
V014,2026-09-09T18:20:00+00:00,20.58155,86.85826,12.5,145.1,underway
V014,2026-09-09T18:40:00+00:00,20.50811,86.88174,13.7,163.2,underway
V014,2026-09-09T19:00:00+00:00,20.43967,86.87822,12.3,182.8,underway
V014,2026-09-09T19:20:00+00:00,20.41521,86.86879,10.5,12.7,underway
V014,2026-09-09T19:40:00+00:00,20.47372,86.87953,10.6,9.8,underway
V014,2026-09-09T20:00:00+00:00,20.53742,86.8871,11.5,6.4,underway
V014,2026-09-09T20:20:00+00:00,20.6102,86.89616,13.1,6.7,underway
V014,2026-09-09T20:40:00+00:00,20.6643,86.88114,12.7,172.7,underway
V014,2026-09-09T21:00:00+00:00,20.60316,86.90734,11.8,158.0,underway
V014,2026-09-09T21:20:00+00:00,20.53262,86.91644,12.7,173.1,underway
V014,2026-09-09T21:40:00+00:00,20.45644,86.93,13.8,170.5,underway
V014,2026-09-09T22:00:00+00:00,20.41435,86.92339,10.6,349.2,underway
V014,2026-09-09T22:20:00+00:00,20.47847,86.90793,11.8,347.2,underway
V014,2026-09-09T22:40:00+00:00,20.54349,86.86585,13.6,328.6,underway
V014,2026-09-09T23:00:00+00:00,20.58906,86.82613,10.6,320.6,underway
V014,2026-09-09T23:20:00+00:00,20.61767,86.7933,13.4,128.6,underway
V014,2026-09-09T23:40:00+00:00,20.58662,86.85851,12.3,116.8,underway
V014,2026-09-10T00:00:00+00:00,20.55534,86.92411,12.4,116.8,underway
V014,2026-09-10T00:20:00+00:00,20.51081,86.98547,13.1,127.6,underway
V014,2026-09-10T00:40:00+00:00,20.47696,87.01553,11.4,299.2,underway
V014,2026-09-10T01:00:00+00:00,20.51396,86.95933,11.6,304.9,underway
V014,2026-09-10T01:20:00+00:00,20.56312,86.90194,13.1,312.3,underway
V014,2026-09-10T01:40:00+00:00,20.61414,86.87143,10.5,330.6,underway
V014,2026-09-10T02:00:00+00:00,20.65962,86.85838,13.6,162.7,underway
V014,2026-09-10T02:20:00+00:00,20.59555,86.89077,12.7,154.5,underway
V014,2026-09-10T02:40:00+00:00,20.52289,86.9056,13.3,169.1,underway
V014,2026-09-10T03:00:00+00:00,20.45794,86.89761,11.7,186.6,underway
V014,2026-09-10T03:20:00+00:00,20.41416,86.87429,13.7,10.3,underway
V014,2026-09-10T03:40:00+00:00,20.48299,86.87517,12.3,0.7,underway
V014,2026-09-10T04:00:00+00:00,20.54108,86.87353,10.4,358.5,underway
V014,2026-09-10T04:20:00+00:00,20.61249,86.84855,13.5,341.8,underway
V014,2026-09-10T04:40:00+00:00,20.65755,86.85191,11.2,159.8,underway
V014,2026-09-10T05:00:00+00:00,20.5835,86.8747,13.8,163.8,underway
V014,2026-09-10T05:20:00+00:00,20.52978,86.91165,11.5,147.0,underway
V014,2026-09-10T05:40:00+00:00,20.46267,86.93666,12.7,160.6,underway
V014,2026-09-10T06:00:00+00:00,20.416,86.93132,12.9,345.8,underway
V014,2026-09-10T06:20:00+00:00,20.48777,86.9261,12.9,356.1,underway
V014,2026-09-10T06:40:00+00:00,20.55023,86.93733,11.3,9.6,underway
V014,2026-09-10T07:00:00+00:00,20.62783,86.93184,13.9,356.2,underway
V014,2026-09-10T07:20:00+00:00,20.66501,86.90808,13.7,184.2,underway
V014,2026-09-10T07:40:00+00:00,20.60213,86.91612,11.3,173.1,underway
V014,2026-09-10T08:00:00+00:00,20.54648,86.94294,10.9,155.6,underway
V014,2026-09-10T08:20:00+00:00,20.48241,86.94837,11.5,175.4,underway
V014,2026-09-10T08:40:00+00:00,20.42552,86.932,10.6,195.2,underway
V014,2026-09-10T09:00:00+00:00,20.41277,86.91195,12.8,354.2,underway
V014,2026-09-10T09:20:00+00:00,20.47348,86.92668,11.2,12.9,underway
V014,2026-09-10T09:40:00+00:00,20.54056,86.93862,12.2,9.5,underway
V014,2026-09-10T10:00:00+00:00,20.59941,86.94085,10.5,2.0,underway
V014,2026-09-10T10:20:00+00:00,20.66073,86.93421,12.9,195.5,underway
V014,2026-09-10T10:40:00+00:00,20.59365,86.91548,12.4,194.7,underway
V014,2026-09-10T11:00:00+00:00,20.5304,86.91246,11.3,182.6,underway
V014,2026-09-10T11:20:00+00:00,20.4703,86.90867,10.8,183.4,underway
V014,2026-09-10T11:40:00+00:00,20.41278,86.91205,13.9,354.1,underway
V014,2026-09-10T12:00:00+00:00,20.48903,86.92736,13.9,10.7,underway
V014,2026-09-10T12:20:00+00:00,20.56633,86.94109,14.0,9.5,underway
V014,2026-09-10T12:40:00+00:00,20.62476,86.9543,10.7,12.0,underway
V014,2026-09-10T13:00:00+00:00,20.65534,86.95061,14.2,202.9,underway
V014,2026-09-10T13:20:00+00:00,20.5927,86.93148,11.7,196.1,underway
V014,2026-09-10T13:40:00+00:00,20.52669,86.93163,11.8,179.9,underway
V014,2026-09-10T14:00:00+00:00,20.45043,86.95427,14.2,164.4,underway
V014,2026-09-10T14:20:00+00:00,20.42403,86.95518,11.4,334.9,underway
V014,2026-09-10T14:40:00+00:00,20.48387,86.91576,12.6,328.2,underway
V014,2026-09-10T15:00:00+00:00,20.53697,86.85998,13.4,315.3,underway
V014,2026-09-10T15:20:00+00:00,20.57869,86.80333,12.1,308.0,underway
V014,2026-09-10T15:40:00+00:00,20.61516,86.79123,12.1,127.1,underway
V014,2026-09-10T16:00:00+00:00,20.57556,86.85868,13.4,121.9,underway
V014,2026-09-10T16:20:00+00:00,20.52006,86.90908,13.1,139.4,underway
V014,2026-09-10T16:40:00+00:00,20.46127,86.96392,14.0,138.7,underway
V014,2026-09-10T17:00:00+00:00,20.44947,86.99355,14.1,314.8,underway
V014,2026-09-10T17:20:00+00:00,20.4975,86.95292,11.0,321.4,underway
V014,2026-09-10T17:40:00+00:00,20.53635,86.90195,11.1,309.0,underway
V014,2026-09-10T18:00:00+00:00,20.57379,86.83501,13.1,300.7,underway
V014,2026-09-10T18:20:00+00:00,20.61097,86.78801,12.7,124.8,underway
V014,2026-09-10T18:40:00+00:00,20.57836,86.84421,11.1,121.6,underway
V014,2026-09-10T19:00:00+00:00,20.56114,86.91512,12.4,104.4,underway
V014,2026-09-10T19:20:00+00:00,20.53456,86.98877,13.3,110.9,underway
V014,2026-09-10T19:40:00+00:00,20.5256,87.03188,10.7,276.0,underway
V014,2026-09-10T20:00:00+00:00,20.52291,86.96853,10.7,267.4,underway
V014,2026-09-10T20:20:00+00:00,20.50484,86.89625,12.6,255.1,underway
V014,2026-09-10T20:40:00+00:00,20.49584,86.82959,11.4,261.8,underway
V014,2026-09-10T21:00:00+00:00,20.50718,86.76824,10.7,75.6,underway
V014,2026-09-10T21:20:00+00:00,20.53773,86.84382,13.9,66.8,underway
V014,2026-09-10T21:40:00+00:00,20.55616,86.91439,12.4,74.5,underway
V014,2026-09-10T22:00:00+00:00,20.58304,86.98683,13.1,68.5,underway
V014,2026-09-10T22:20:00+00:00,20.59202,87.02013,11.0,245.1,underway
V014,2026-09-10T22:40:00+00:00,20.56224,86.94182,14.3,248.0,underway
V014,2026-09-10T23:00:00+00:00,20.55601,86.87582,11.2,264.3,underway
V014,2026-09-10T23:20:00+00:00,20.53809,86.8148,10.8,252.7,underway
V014,2026-09-10T23:40:00+00:00,20.52337,86.76499,13.3,83.0,underway
V014,2026-09-11T00:00:00+00:00,20.50916,86.84051,13.0,101.3,underway
V014,2026-09-11T00:20:00+00:00,20.49992,86.92449,14.3,96.7,underway
V014,2026-09-11T00:40:00+00:00,20.51498,86.99793,12.7,77.7,underway
V014,2026-09-11T01:00:00+00:00,20.52413,87.03171,12.0,276.6,underway
V014,2026-09-11T01:20:00+00:00,20.55038,86.9544,13.9,289.8,underway
V014,2026-09-11T01:40:00+00:00,20.57374,86.88769,12.0,290.4,underway
V014,2026-09-11T02:00:00+00:00,20.6072,86.83741,10.4,305.2,underway
V014,2026-09-11T02:20:00+00:00,20.61448,86.79069,10.5,126.7,underway
V014,2026-09-11T02:40:00+00:00,20.57582,86.85182,12.4,123.8,underway
V014,2026-09-11T03:00:00+00:00,20.54365,86.91275,11.8,119.3,underway
V014,2026-09-11T03:20:00+00:00,20.51916,86.97145,10.8,113.9,underway
V014,2026-09-11T03:40:00+00:00,20.47987,87.01721,11.8,297.7,underway
V014,2026-09-11T04:00:00+00:00,20.50994,86.96071,11.0,299.4,underway
V014,2026-09-11T04:20:00+00:00,20.52598,86.89939,10.7,285.5,underway
V014,2026-09-11T04:40:00+00:00,20.55372,86.84257,10.8,297.4,underway
V014,2026-09-11T05:00:00+00:00,20.57745,86.7725,12.6,289.8,underway
V014,2026-09-11T05:20:00+00:00,20.56711,86.76742,12.3,103.0,underway
V014,2026-09-11T05:40:00+00:00,20.55232,86.84463,13.3,101.5,underway
V014,2026-09-11T06:00:00+00:00,20.53024,86.907,11.2,110.6,underway
V014,2026-09-11T06:20:00+00:00,20.52179,86.98947,14.0,96.2,underway
V014,2026-09-11T06:40:00+00:00,20.5397,87.0326,13.9,269.6,underway
V014,2026-09-11T07:00:00+00:00,20.5317,86.9537,13.4,263.9,underway
V014,2026-09-11T07:20:00+00:00,20.54062,86.87932,12.7,277.2,underway
V014,2026-09-11T07:40:00+00:00,20.54587,86.80723,12.2,274.4,underway
V014,2026-09-11T08:00:00+00:00,20.52948,86.76436,14.2,85.8,underway
V014,2026-09-11T08:20:00+00:00,20.5138,86.82428,10.5,105.5,underway
V014,2026-09-11T08:40:00+00:00,20.47772,86.87889,11.3,125.0,underway
V014,2026-09-11T09:00:00+00:00,20.45547,86.9584,14.0,106.5,underway
V014,2026-09-11T09:20:00+00:00,20.46368,87.00646,11.3,306.4,underway
V014,2026-09-11T09:40:00+00:00,20.51835,86.95297,13.3,317.3,underway
V014,2026-09-11T10:00:00+00:00,20.55715,86.90541,10.6,310.9,underway
V014,2026-09-11T10:20:00+00:00,20.60318,86.86594,10.6,321.0,underway
V014,2026-09-11T10:40:00+00:00,20.65201,86.83831,12.1,153.5,underway
V014,2026-09-11T11:00:00+00:00,20.59401,86.8596,11.0,160.9,underway
V014,2026-09-11T11:20:00+00:00,20.52128,86.89047,14.0,158.2,underway
V014,2026-09-11T11:40:00+00:00,20.46658,86.93509,12.4,142.4,underway
V014,2026-09-11T12:00:00+00:00,20.42237,86.95124,12.7,336.8,underway
V014,2026-09-11T12:20:00+00:00,20.49551,86.91782,14.3,336.7,underway
V014,2026-09-11T12:40:00+00:00,20.56744,86.89893,13.3,346.1,underway
V014,2026-09-11T13:00:00+00:00,20.64261,86.89732,13.5,358.8,underway
V014,2026-09-11T13:20:00+00:00,20.66506,86.88931,10.5,176.2,underway
V014,2026-09-11T13:40:00+00:00,20.6009,86.91671,12.4,158.1,underway
V014,2026-09-11T14:00:00+00:00,20.54044,86.93034,11.1,168.0,underway
V014,2026-09-11T14:20:00+00:00,20.48017,86.94846,11.2,164.2,underway
V014,2026-09-11T14:40:00+00:00,20.43337,86.97278,11.3,326.3,underway
V014,2026-09-11T15:00:00+00:00,20.48456,86.93401,11.3,324.5,underway
V014,2026-09-11T15:20:00+00:00,20.54314,86.88745,13.1,323.2,underway
V014,2026-09-11T15:40:00+00:00,20.59472,86.85539,10.7,329.6,underway
V015,2026-09-09T04:00:00+00:00,19.66113,86.46384,11.4,121.1,underway
V015,2026-09-09T04:20:00+00:00,19.64074,86.5115,8.9,114.3,underway
V015,2026-09-09T04:40:00+00:00,19.63955,86.52711,12.1,295.4,underway
V015,2026-09-09T05:00:00+00:00,19.64676,86.47426,9.1,278.2,underway
V015,2026-09-09T05:20:00+00:00,19.63798,86.41911,9.5,260.5,underway
V015,2026-09-09T05:40:00+00:00,19.61754,86.35652,11.2,251.0,underway
V015,2026-09-09T06:00:00+00:00,19.60604,86.31031,11.4,46.0,underway
V015,2026-09-09T06:20:00+00:00,19.64716,86.34202,9.1,36.2,underway
V015,2026-09-09T06:40:00+00:00,19.6839,86.39377,11.0,53.2,underway
V015,2026-09-09T07:00:00+00:00,19.71539,86.43492,9.0,51.1,underway
V015,2026-09-09T07:20:00+00:00,19.7551,86.49399,12.3,54.7,underway
V015,2026-09-09T07:40:00+00:00,19.77689,86.50737,9.0,229.1,underway
V015,2026-09-09T08:00:00+00:00,19.73324,86.45877,11.4,226.5,underway
V015,2026-09-09T08:20:00+00:00,19.68639,86.43298,9.5,207.6,underway
V015,2026-09-09T08:40:00+00:00,19.64217,86.38303,11.6,227.0,underway
V015,2026-09-09T09:00:00+00:00,19.60753,86.32331,11.9,238.5,underway
V015,2026-09-09T09:20:00+00:00,19.59993,86.31697,11.9,42.1,underway
V015,2026-09-09T09:40:00+00:00,19.64559,86.34669,9.6,31.7,underway
V015,2026-09-09T10:00:00+00:00,19.68104,86.39065,9.8,49.6,underway
V015,2026-09-09T10:20:00+00:00,19.73515,86.43279,12.0,36.4,underway
V015,2026-09-09T10:40:00+00:00,19.7917,86.47109,12.0,32.7,underway
V015,2026-09-09T11:00:00+00:00,19.80598,86.46863,10.5,207.7,underway
V015,2026-09-09T11:20:00+00:00,19.75606,86.4546,9.3,194.9,underway
V015,2026-09-09T11:40:00+00:00,19.70018,86.43694,10.4,196.7,underway
V015,2026-09-09T12:00:00+00:00,19.63158,86.42924,12.4,186.1,underway
V015,2026-09-09T12:20:00+00:00,19.57833,86.41684,9.8,192.4,underway
V015,2026-09-09T12:40:00+00:00,19.56763,86.41611,12.0,355.9,underway
V015,2026-09-09T13:00:00+00:00,19.6179,86.39633,9.6,339.5,underway
V015,2026-09-09T13:20:00+00:00,19.67425,86.35572,12.2,325.7,underway
V015,2026-09-09T13:40:00+00:00,19.70923,86.31019,10.0,309.0,underway
V015,2026-09-09T14:00:00+00:00,19.74427,86.28392,12.1,113.4,underway
V015,2026-09-09T14:20:00+00:00,19.71059,86.33783,11.0,123.4,underway
V015,2026-09-09T14:40:00+00:00,19.6652,86.37692,10.5,140.8,underway
